date,cow_dung_incoming_mt,food_waste_incoming_mt,veg_waste_incoming_mt,total_incoming_mt,processed_cow_dung_mt,processed_food_waste_mt,mavitech_processed_mt,total_processed_mt,recycle_water_m3,fresh_water_m3,total_water_m3,feed_digester_1_m3,feed_digester_2_m3,feed_total_m3,ph_inlet,ph_outlet_d1,ph_outlet_d2,temp_outlet_d1_c,temp_outlet_d2_c,raw_gas_d1_nm3,raw_gas_d2_nm3,raw_gas_total_nm3,raw_gas_utilized_total_nm3,scrubber_gas_flow_outlet_nm3,raw_gas_total_raw_nm3,cow_dung_incoming_mt_was_missing,food_waste_incoming_mt_was_missing,veg_waste_incoming_mt_was_missing,total_incoming_mt_was_missing,processed_cow_dung_mt_was_missing,processed_food_waste_mt_was_missing,mavitech_processed_mt_was_missing,total_processed_mt_was_missing,recycle_water_m3_was_missing,fresh_water_m3_was_missing,total_water_m3_was_missing,feed_digester_1_m3_was_missing,feed_digester_2_m3_was_missing,feed_total_m3_was_missing,ph_inlet_was_missing,ph_outlet_d1_was_missing,ph_outlet_d2_was_missing,temp_outlet_d1_c_was_missing,temp_outlet_d2_c_was_missing,raw_gas_utilized_total_nm3_was_missing,scrubber_gas_flow_outlet_nm3_was_missing,biogas_prod_was_missing,biogas_prod_feature_imputed,target_biogas_next_day_nm3,target_is_valid,biogas_today_nm3,biogas_lag_1d,biogas_lag_2d,biogas_lag_3d,biogas_lag_7d,feed_total_lag_1d,feedstock_incoming_lag_1d,processed_total_lag_1d,recycle_water_lag_1d,ph_d1_lag_1d,temp_d1_lag_1d,biogas_rolling_mean_3d,biogas_rolling_mean_7d,biogas_rolling_std_7d,feed_rolling_mean_7d,incoming_rolling_mean_7d,day_of_week,is_weekend,month,day_of_month
2026-02-11,8.71,22.17,117.03,147.91,8.71,25.17,22.5,112.41,40.0,0.0,0.0,152.0,152.0,304.0,6.2,7.5,7.7,36.0,35.0,3732.0,2418.0,6150.0,6150.0,4965.0,6150.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6150.0,3662.0,1,6150.0,8101.0,7726.0,5875.0,8954.0,304.0,131.53,103.1,40.0,7.5,36.0,7325.666666666667,7522.142857142857,1167.2558172299487,304.0,139.83142857142857,2,0,2,11
2026-02-12,14.37,19.49,131.01,164.87,13.33,18.1,3.0,99.46,40.0,0.0,0.0,152.0,152.0,304.0,6.2,7.3,7.4,36.0,35.0,1713.0,1949.0,3662.0,2923.0,2687.0,3662.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3662.0,3717.0,1,3662.0,6150.0,8101.0,7726.0,7437.0,304.0,147.91,112.41,40.0,7.5,36.0,5971.0,6982.857142857143,1872.2787745215244,304.0,141.9,3,0,2,12
2026-02-13,11.1,15.11,119.97,146.18,10.77,20.11,0.0,98.48,40.0,0.0,0.0,152.0,152.0,304.0,6.2,7.3,7.4,36.0,35.0,1417.0,2300.0,3717.0,1939.0,1927.0,3717.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3717.0,4744.0,1,3717.0,3662.0,6150.0,8101.0,8183.0,304.0,164.87,99.46,40.0,7.3,36.0,4509.666666666667,6344.857142857143,2137.3168091925804,304.0,141.29857142857142,4,0,2,13
2026-02-14,11.84,25.48,119.41,156.73,10.84,17.54,0.0,101.35,40.0,0.0,0.0,152.0,152.0,304.0,6.2,7.5,7.6,35.0,35.0,2206.0,2538.0,4744.0,2797.0,2866.0,4744.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4744.0,3475.0,1,4744.0,3717.0,3662.0,6150.0,9183.0,304.0,146.18,98.48,40.0,7.3,36.0,4041.0,5710.714285714285,1784.2583626711446,304.0,145.43714285714285,5,1,2,14
2026-02-15,10.54,24.33,108.24,143.11,11.2,30.0,0.0,77.58,40.0,0.0,0.0,152.0,152.0,304.0,6.2,7.5,7.6,35.0,35.0,1566.0,1909.0,3475.0,2256.0,1980.0,3475.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3475.0,4422.0,1,3475.0,4744.0,3717.0,3662.0,5875.0,304.0,156.73,101.35,40.0,7.5,35.0,3978.6666666666665,5367.857142857143,1968.5036134562934,304.0,148.95428571428573,6,1,2,15
2026-02-16,12.14,18.55,122.55,153.24,12.88,23.55,7.5,110.22,40.0,0.0,0.0,152.0,152.0,304.0,6.2,7.8,7.7,36.0,35.0,2030.0,2392.0,4422.0,2897.0,2808.0,4422.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4422.0,3780.0,1,4422.0,3475.0,4744.0,3717.0,7726.0,304.0,143.11,77.58,40.0,7.5,35.0,4213.666666666667,4895.857142857143,1684.4563345059287,304.0,149.08142857142857,0,0,2,16
2026-02-17,11.93,16.77,125.23,153.93,0.9,0.85,32.5,19.59,40.0,0.0,0.0,152.0,152.0,304.0,6.2,7.8,7.7,36.0,35.0,1898.0,1882.0,3780.0,3414.0,3241.0,3780.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3780.0,5260.0,1,3780.0,4422.0,3475.0,4744.0,8101.0,304.0,153.24,110.22,40.0,7.8,36.0,3892.3333333333335,4278.571428571428,942.4492660337875,304.0,152.28142857142856,1,0,2,17
2026-02-18,12.66,19.67,124.84,157.17,23.69,28.86,136.75,200.08,40.0,0.0,0.0,152.0,152.0,304.0,6.2,7.4,7.5,36.0,35.0,2429.0,2831.0,5260.0,3734.0,3930.0,5260.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,5260.0,6651.0,1,5260.0,3780.0,4422.0,3475.0,6150.0,304.0,153.93,19.59,40.0,7.8,36.0,4487.333333333333,4151.428571428572,667.9650333021118,304.0,153.6042857142857,2,0,2,18
2026-02-19,12.75,18.75,130.25,161.75,13.72,18.45,133.5,186.65,73.0,0.0,0.0,162.0,162.0,324.0,6.05,7.76,7.73,36.0,35.0,2138.0,4513.0,6651.0,1220.0,1526.0,6651.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6651.0,9318.0,1,6651.0,5260.0,3780.0,4422.0,3662.0,304.0,157.17,200.08,40.0,7.4,36.0,5230.333333333333,4578.428571428572,1111.2363770657848,306.85714285714283,153.15857142857143,3,0,2,19
2026-02-20,15.09,18.25,98.2,131.54,13.47,17.3,133.5,165.52,88.0,0.0,0.0,147.0,148.0,295.0,6.05,7.6,7.7,36.0,36.0,4074.0,5244.0,9318.0,7655.0,7243.0,9318.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9318.0,7396.0,1,9318.0,6651.0,5260.0,3780.0,3717.0,324.0,161.75,186.65,73.0,7.76,36.0,7076.333333333333,5378.571428571428,2026.859463730599,305.57142857142856,151.06714285714287,4,0,2,20
2026-02-21,11.16,22.82,124.72,158.7,11.16,20.05,114.25,162.78,81.0,0.0,0.0,131.0,130.0,261.0,6.05,7.6,7.7,36.0,35.0,3072.0,4324.0,7396.0,6512.0,5866.0,7396.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7396.0,7699.0,1,7396.0,9318.0,6651.0,5260.0,4744.0,295.0,131.54,165.52,88.0,7.6,36.0,7788.333333333333,5757.428571428572,2133.524615680422,299.42857142857144,151.34857142857143,5,1,2,21
2026-02-22,11.48,2.87,124.98,159.33,11.48,21.0,114.25,159.67,76.0,0.0,0.0,115.0,115.0,230.0,6.05,7.6,7.7,36.0,35.0,3894.0,3805.0,7699.0,6072.0,4623.0,7699.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7699.0,7083.0,1,7699.0,7396.0,9318.0,6651.0,3475.0,261.0,158.7,162.78,81.0,7.6,36.0,8137.666666666667,6360.857142857143,1971.585692496562,288.85714285714283,153.6657142857143,6,1,2,22
2026-02-23,12.58,19.33,122.62,154.53,11.26,18.08,135.75,115.71,38.0,0.0,0.0,121.0,120.0,241.0,6.02,7.7,7.7,36.0,35.0,2938.0,4145.0,7083.0,3905.0,3181.0,7083.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7083.0,9931.0,1,7083.0,7699.0,7396.0,9318.0,4422.0,230.0,159.33,159.67,76.0,7.6,36.0,7392.666666666667,6741.0,1782.959337730394,279.85714285714283,153.85,0,0,2,23
2026-02-24,14.7,20.05,140.36,175.11,16.31,22.0,135.75,152.74,46.0,0.0,0.0,126.0,128.0,254.0,6.02,7.7,7.5,36.0,35.0,5015.0,4916.0,9931.0,9377.0,8084.0,9931.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9931.0,9343.0,1,9931.0,7083.0,7699.0,7396.0,3780.0,241.0,154.53,115.71,38.0,7.7,36.0,8237.666666666666,7619.714285714285,1585.2061605446077,272.7142857142857,156.8757142857143,1,0,2,24
2026-02-25,10.17,28.95,133.9,173.02,10.86,24.0,134.75,149.54,29.0,0.0,0.0,101.0,105.0,206.0,6.02,7.7,7.6,36.0,35.0,4371.0,4972.0,9343.0,6007.0,5573.0,9343.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9343.0,9994.0,1,9343.0,9931.0,7083.0,7699.0,5260.0,254.0,175.11,152.74,46.0,7.7,36.0,8785.666666666666,8203.0,1297.2520957778427,258.7142857142857,159.14000000000001,2,0,2,25
2026-02-26,14.47,18.78,142.33,175.58,13.85,20.78,155.25,178.06,51.0,0.0,0.0,114.0,116.0,230.0,6.02,7.7,7.7,36.0,35.0,5157.0,4837.0,9994.0,7482.0,6418.0,9994.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9994.0,9871.0,1,9994.0,9343.0,9931.0,7083.0,6651.0,206.0,173.02,149.54,29.0,7.7,36.0,9756.0,8680.57142857143,1244.9654422436624,245.28571428571428,161.1157142857143,3,0,2,26
2026-02-27,12.97,25.58,130.08,168.63,12.97,21.5,143.75,159.86,54.0,0.0,0.0,107.0,109.0,216.0,6.02,7.7,7.7,36.0,35.0,4683.0,5188.0,9871.0,9039.0,8151.0,9871.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9871.0,8406.0,1,9871.0,9994.0,9343.0,9931.0,9318.0,230.0,175.58,178.06,51.0,7.7,36.0,9736.0,8759.57142857143,1308.099876047044,234.0,166.41428571428574,4,0,2,27
2026-02-28,21.04,24.6,85.68,131.32,19.84,20.96,123.25,141.17,49.0,0.0,0.0,93.0,93.0,186.0,6.02,7.6,7.5,37.0,36.0,4179.0,4227.0,8406.0,3884.0,8151.0,8406.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8406.0,8558.0,1,8406.0,9871.0,9994.0,9343.0,7396.0,216.0,168.63,159.86,54.0,7.7,36.0,9423.666666666666,8903.857142857143,1182.27949721029,223.28571428571428,162.50285714285715,5,1,2,28
2026-03-01,13.71,19.66,115.52,148.89,15.1,22.66,133.0,162.06,40.0,0.0,0.0,101.0,101.0,202.0,6.02,7.6,7.5,37.0,36.0,4405.0,4153.0,8558.0,5488.0,6316.0,8558.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8558.0,8831.0,1,8558.0,8406.0,9871.0,9994.0,7699.0,186.0,131.32,141.17,49.0,7.6,37.0,8945.0,9026.57142857143,1076.1996185873818,219.28571428571428,161.01142857142855,6,1,3,1
2026-03-02,14.38,15.75,124.66,154.79,14.26,17.75,136.75,148.99,49.0,0.0,0.0,98.0,98.0,196.0,6.02,7.6,7.6,37.0,36.0,4478.0,4353.0,8831.0,6538.0,7720.0,8831.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8831.0,8414.0,1,8831.0,8558.0,8406.0,9871.0,7083.0,202.0,148.89,162.06,40.0,7.6,37.0,8598.333333333334,9276.285714285714,679.8910977222113,212.85714285714286,161.04857142857142,0,0,3,2
2026-03-03,12.59,13.34,136.38,162.31,13.78,15.34,141.75,150.46,47.0,0.0,0.0,106.0,106.0,212.0,6.02,7.68,7.76,37.0,36.0,4049.0,4365.0,8414.0,5027.0,4855.0,8414.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8414.0,,0,8414.0,8831.0,8558.0,8406.0,9931.0,196.0,154.79,148.99,49.0,7.6,37.0,8601.0,9059.57142857143,678.1889749282963,206.85714285714286,159.22,1,0,3,3
2026-03-04,12.59,13.34,136.38,162.31,13.78,15.34,141.75,150.46,47.0,0.0,0.0,106.0,106.0,212.0,6.02,7.68,7.76,37.0,36.0,,,,5027.0,4855.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8414.0,10749.0,1,8414.0,8414.0,8831.0,8558.0,9343.0,212.0,162.31,150.46,47.0,7.68,37.0,8553.0,8926.857142857143,703.8916650951926,207.71428571428572,157.69,2,0,3,4
2026-03-05,10.42,23.09,148.01,181.52,11.94,24.0,171.0,195.9,35.0,0.0,0.0,100.0,100.0,200.0,6.04,7.7,7.7,37.0,36.0,5817.0,4932.0,10749.0,9397.0,7990.0,10749.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10749.0,9014.0,1,10749.0,8414.0,8414.0,8831.0,9994.0,212.0,162.31,150.46,47.0,7.68,37.0,9192.333333333334,9034.714285714286,919.4889367262186,203.42857142857142,158.53857142857143,3,0,3,5
2026-03-06,19.62,23.45,161.55,204.62,17.96,23.45,152.25,175.63,36.0,0.0,0.0,97.0,92.0,189.0,6.04,7.7,7.7,37.0,36.0,4816.0,4198.0,9014.0,7085.0,8211.0,9014.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9014.0,10071.0,1,9014.0,10749.0,8414.0,8414.0,9871.0,200.0,181.52,195.9,35.0,7.7,37.0,9392.333333333334,8912.285714285714,843.494065240085,199.57142857142858,163.68,4,0,3,6
2026-03-07,14.3,24.69,155.95,194.94,14.58,24.69,164.75,192.33,39.0,0.0,0.0,98.0,98.0,196.0,6.04,7.73,7.65,36.1,36.6,5271.0,4800.0,10071.0,7481.0,8784.0,10071.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10071.0,8856.0,1,10071.0,9014.0,10749.0,8414.0,8406.0,189.0,204.62,175.63,36.0,7.7,37.0,9944.666666666666,9150.142857142857,909.1346487313182,201.0,172.76857142857145,5,1,3,7
2026-03-08,18.76,24.61,140.52,183.89,17.94,24.61,124.75,154.66,40.0,0.0,0.0,86.0,87.0,173.0,6.04,7.77,7.71,37.7,36.8,4392.0,4464.0,8856.0,5825.0,7522.0,8856.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8856.0,9009.0,1,8856.0,10071.0,9014.0,10749.0,8558.0,196.0,194.94,192.33,39.0,7.73,36.1,9313.666666666666,9192.714285714286,883.3983084818418,196.85714285714286,177.76857142857142,6,1,3,8
2026-03-09,17.63,14.82,159.07,191.52,18.83,12.51,150.0,157.49,48.0,0.0,0.0,94.0,93.0,187.0,6.04,7.73,7.67,37.6,36.5,5188.0,3821.0,9009.0,8006.0,9898.0,9009.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9009.0,9467.0,1,9009.0,8856.0,10071.0,9014.0,8831.0,173.0,183.89,154.66,40.0,7.77,37.7,9312.0,9218.142857142857,873.7603463519908,195.57142857142858,183.01571428571427,0,0,3,9
2026-03-10,14.87,25.73,160.3,200.9,14.87,20.18,165.0,179.33,51.0,0.0,0.0,95.0,95.0,190.0,6.04,7.6,7.5,37.0,36.0,5641.0,3826.0,9467.0,6008.0,7911.0,9467.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9467.0,9649.0,1,9467.0,9009.0,8856.0,10071.0,8414.0,187.0,191.52,157.49,48.0,7.73,37.6,9110.666666666666,9368.57142857143,799.7526403296804,192.42857142857142,188.52857142857144,1,0,3,10
2026-03-11,21.02,18.21,141.64,180.87,18.45,18.21,154.25,149.45,51.0,0.0,0.0,116.0,116.0,232.0,6.04,7.76,7.65,37.0,36.0,4133.0,5516.0,9649.0,9441.0,12190.0,9649.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9649.0,9623.0,1,9649.0,9467.0,9009.0,8856.0,8414.0,190.0,200.9,179.33,51.0,7.6,37.0,9375.0,9545.0,681.5631543249266,195.28571428571428,191.18000000000004,2,0,3,11
2026-03-12,14.23,12.42,168.51,195.16,16.99,14.42,74.5,94.92,51.0,0.0,0.0,90.0,90.0,180.0,6.04,7.7,7.67,37.7,37.0,4556.0,5067.0,9623.0,8665.0,11315.0,9623.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9623.0,7061.0,1,9623.0,9649.0,9467.0,9009.0,10749.0,232.0,180.87,149.45,51.0,7.76,37.0,9579.666666666666,9384.142857142857,440.1728556569028,192.42857142857142,193.12857142857143,3,0,3,12
2026-03-13,8.94,19.7,152.62,181.26,9.16,20.12,106.75,120.81,51.0,0.0,0.0,90.0,90.0,180.0,6.02,7.67,7.6,37.0,37.0,3536.0,3525.0,7061.0,7061.0,9574.0,7061.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7061.0,7239.0,1,7061.0,9623.0,9649.0,9467.0,9014.0,180.0,195.16,94.92,51.0,7.7,37.7,8777.666666666666,9105.142857142857,989.7485250593467,191.14285714285714,189.79142857142855,4,0,3,13
2026-03-14,4.7,14.2,135.66,154.56,4.77,14.2,101.75,87.77,51.0,0.0,0.0,94.0,114.0,208.0,6.02,7.77,7.73,37.4,36.7,3448.0,3791.0,7239.0,7950.0,6721.0,7239.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7239.0,8106.0,1,7239.0,7061.0,9623.0,9649.0,10071.0,180.0,181.26,120.81,51.0,7.67,37.0,7974.333333333333,8700.57142857143,1101.6257466645804,192.85714285714286,184.02285714285713,5,1,3,14
2026-03-15,6.1,18.01,124.57,148.68,4.97,20.01,151.75,156.44,51.0,0.0,0.0,90.0,90.0,180.0,6.02,7.74,7.76,37.5,36.7,3844.0,4262.0,8106.0,6131.0,6082.0,8106.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8106.0,8216.0,1,8106.0,7239.0,7061.0,9623.0,8856.0,208.0,154.56,87.77,51.0,7.77,37.4,7468.666666666667,8593.42857142857,1120.3032115076232,193.85714285714286,178.99285714285716,6,1,3,15
2026-03-16,11.58,15.18,178.38,205.14,11.88,16.18,152.5,159.6,51.0,0.0,0.0,105.0,105.0,210.0,6.02,7.73,7.76,37.8,37.1,4064.0,4152.0,8216.0,6733.0,7367.0,8216.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8216.0,9184.0,1,8216.0,8106.0,7239.0,7061.0,9009.0,180.0,148.68,156.44,51.0,7.74,37.5,7853.666666666667,8480.142857142857,1111.334997285015,197.14285714285714,180.93857142857146,0,0,3,16
2026-03-17,3.73,24.47,129.63,157.83,5.08,24.47,151.75,161.38,51.0,0.0,0.0,96.0,95.0,191.0,6.02,7.6,7.7,37.0,36.0,5262.0,3922.0,9184.0,7489.0,9574.0,9184.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9184.0,7814.0,1,9184.0,8216.0,8106.0,7239.0,9467.0,210.0,205.14,159.6,51.0,7.73,37.8,8502.0,8439.714285714286,1073.970780838681,197.28571428571428,174.78571428571428,1,0,3,17
2026-03-18,10.91,12.56,122.58,146.05,9.59,14.56,137.75,142.42,51.0,0.0,0.0,100.0,100.0,200.0,6.03,7.78,7.74,38.0,37.0,4154.0,3660.0,7814.0,6937.0,9804.0,7814.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7814.0,8849.0,1,7814.0,9184.0,8216.0,8106.0,9649.0,191.0,157.83,161.38,51.0,7.6,37.0,8404.666666666666,8177.571428571428,945.9205141277075,192.71428571428572,169.8114285714286,2,0,3,18
2026-03-19,6.08,16.26,122.47,144.81,7.4,15.91,115.0,126.84,51.0,0.0,0.0,92.0,93.0,185.0,6.03,7.74,7.68,38.0,37.5,4981.0,3868.0,8849.0,7536.0,6864.0,8849.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8849.0,7161.0,1,8849.0,7814.0,9184.0,8216.0,9623.0,200.0,146.05,142.42,51.0,7.78,38.0,8615.666666666666,8067.0,779.3762463235201,193.42857142857142,162.6185714285714,3,0,3,19
2026-03-20,8.54,12.89,105.96,127.39,7.59,15.89,26.5,84.46,51.0,0.0,0.0,100.0,100.0,200.0,6.03,7.74,7.68,38.0,37.0,3650.0,3511.0,7161.0,6533.0,7666.0,7161.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7161.0,7898.0,1,7161.0,8849.0,7814.0,9184.0,7061.0,185.0,144.81,126.84,51.0,7.74,38.0,7941.333333333333,8081.285714285715,758.5002118843332,196.28571428571428,154.92285714285714,4,0,3,20
2026-03-21,10.34,26.76,131.82,168.92,10.72,20.1,72.5,73.82,51.0,0.0,0.0,103.0,103.0,206.0,6.03,7.76,7.7,37.9,37.2,3991.0,3907.0,7898.0,7403.0,6000.0,7898.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7898.0,6711.0,1,7898.0,7161.0,8849.0,7814.0,7239.0,200.0,127.39,84.46,51.0,7.74,38.0,7969.333333333333,8175.428571428572,672.5627249912282,196.0,156.9742857142857,5,1,3,21
2026-03-22,14.33,24.56,111.92,150.81,14.9,24.56,68.0,149.46,51.0,0.0,0.0,127.0,129.0,256.0,6.03,7.78,7.65,38.0,37.2,3744.0,2967.0,6711.0,7206.0,8209.0,6711.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6711.0,5462.0,1,6711.0,7898.0,7161.0,8849.0,8106.0,206.0,168.92,73.82,51.0,7.76,37.9,7256.666666666667,7976.142857142857,873.2860219827653,206.85714285714286,157.27857142857144,6,1,3,22
2026-03-23,8.61,26.33,134.04,168.98,8.14,24.33,17.5,29.37,51.0,0.0,0.0,59.0,60.0,119.0,6.03,7.76,7.59,37.8,37.6,3224.0,2238.0,5462.0,5099.0,5573.0,5462.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5462.0,5865.0,1,5462.0,6711.0,7898.0,7161.0,8216.0,256.0,150.81,149.46,51.0,7.78,38.0,6690.333333333333,7582.714285714285,1275.1242703210971,193.85714285714286,152.11285714285714,0,0,3,23
2026-03-24,7.81,22.24,121.89,151.94,7.9,22.24,0.0,32.17,51.0,0.0,0.0,85.0,85.0,170.0,6.05,7.8,7.7,37.6,37.5,3340.0,2525.0,5865.0,5865.0,6266.0,5865.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5865.0,6154.0,1,5865.0,5462.0,6711.0,7898.0,9184.0,119.0,168.98,29.37,51.0,7.76,37.8,6012.666666666667,7108.571428571428,1195.0172742325904,190.85714285714286,151.27142857142857,1,0,3,24
2026-03-25,7.62,25.71,103.27,136.6,6.67,20.71,0.0,146.13,51.0,0.0,0.0,103.0,105.0,208.0,6.05,7.78,7.76,37.7,37.5,2932.0,3222.0,6154.0,5482.0,6804.0,6154.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6154.0,6927.0,1,6154.0,5865.0,5462.0,6711.0,7814.0,170.0,151.94,32.17,51.0,7.8,37.6,5827.0,6871.428571428572,1196.405569075257,192.0,149.92142857142858,2,0,3,25
2026-03-26,6.8,15.41,107.71,129.92,6.87,15.41,21.5,119.78,51.0,0.0,0.0,120.0,120.0,240.0,6.05,7.77,7.71,37.9,37.5,3352.0,3575.0,6927.0,7599.0,7639.0,6927.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6927.0,7067.0,1,6927.0,6154.0,5865.0,5462.0,8849.0,208.0,136.6,146.13,51.0,7.78,37.7,6315.333333333333,6596.857142857143,831.9546118572092,199.85714285714286,147.7942857142857,3,0,3,26
2026-03-27,7.25,23.93,126.01,157.19,8.11,20.93,46.25,148.79,51.0,0.0,0.0,129.0,126.0,255.0,6.05,7.77,7.77,38.0,37.2,3880.0,3187.0,7067.0,7067.0,6123.0,7067.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7067.0,6689.0,1,7067.0,6927.0,6154.0,5865.0,7161.0,240.0,129.92,119.78,51.0,7.77,37.9,6716.0,6583.428571428572,822.0305868483782,207.71428571428572,152.05142857142854,4,0,3,27
2026-03-28,12.41,24.01,120.64,157.06,10.2,11.24,38.0,112.44,51.0,0.0,0.0,70.0,73.0,143.0,6.05,7.77,7.71,37.7,37.5,3211.0,3478.0,6689.0,6689.0,9575.0,6689.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6689.0,7990.0,1,6689.0,7067.0,6927.0,6154.0,7898.0,255.0,157.19,148.79,51.0,7.77,38.0,6894.333333333333,6410.714285714285,595.6287194457421,198.71428571428572,150.35714285714286,5,1,3,28
2026-03-29,7.06,26.07,120.51,153.64,9.67,25.68,76.5,135.04,51.0,0.0,0.0,125.0,126.0,251.0,6.05,7.78,7.68,38.0,37.5,4183.0,3807.0,7990.0,6689.0,9575.0,7990.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,7990.0,6613.0,1,7990.0,6689.0,7067.0,6927.0,6711.0,143.0,157.06,112.44,51.0,7.77,37.7,7248.666666666667,6593.428571428572,846.4555229785888,198.0,150.76142857142855,6,1,3,29
2026-03-30,6.83,17.37,97.27,121.47,6.65,17.37,68.25,92.27,51.0,0.0,0.0,68.0,71.0,139.0,6.05,7.7,7.69,38.1,37.3,3334.0,3279.0,6613.0,6689.0,9575.0,6613.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,6613.0,7077.0,1,6613.0,7990.0,6689.0,7067.0,5462.0,251.0,153.64,135.04,51.0,7.78,38.0,7097.333333333333,6757.857142857143,686.7698373718913,200.85714285714286,143.9742857142857,0,0,3,30
2026-03-31,8.77,13.09,101.08,122.94,7.81,13.09,59.75,90.4,51.0,0.0,0.0,92.0,95.0,187.0,6.05,7.72,7.67,37.9,37.2,3860.0,3217.0,7077.0,6689.0,9575.0,7077.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,7077.0,6409.0,1,7077.0,6613.0,7990.0,6689.0,5865.0,139.0,121.47,92.27,51.0,7.7,38.1,7226.666666666667,6931.0,566.3812026071059,203.28571428571428,139.83142857142857,1,0,3,31
